object_id,period,period_score
38730,0.171449861464,0.164145594255
39223,0.158739650682,0.178105723345
42689,0.213210848449,0.0508619181555
42776,0.382848969922,0.517262525222
43413,0.146300479812,0.146926155107
43509,0.646995909066,0.793026669208
44480,0.171451593006,0.187943282541
44836,0.516812551361,0.105325677837
45115,0.231491230701,0.206889519269
45203,0.382858917171,0.603408332453
46210,0.316257917935,0.0652879920764
46567,0.499255785921,0.0530834081166
46958,0.932194244381,0.15464332056
48426,0.266102466734,0.0404838264557
48981,0.100172762479,0.312972408632
49219,0.12007172898,0.179013972655
49389,0.598583661897,0.835040734768
49783,0.507218983545,0.12045746646
51987,0.642408301207,0.805231025519
52370,0.249488495082,0.159856113975
53025,0.518688134708,0.106130213906
53525,1.11368887304,0.435686011555
53938,0.250870639427,0.082302710373
54915,0.248864779267,0.181472911107
55018,0.270909377008,0.145569788642
55141,0.997496519828,0.152386619039
55155,0.243690405184,0.0430774963244
55946,1.03201584187,0.142790741774
56245,0.145599572506,0.258583242393
56769,0.122867550191,0.0411045169734
56893,0.481782966288,0.193338351516
57263,0.200314641446,0.104286336084
57561,0.10595774966,0.0601129912668
57784,0.100109275563,0.118988196844
59163,0.249463482749,0.150889273678
59427,0.107572401487,0.192528292402
60376,1.53349441876,0.138202305014
60407,0.111151586302,0.0624908618005
60742,0.128744873264,0.092684781149
61101,0.298011731802,0.0978958602973
61407,0.277800259975,0.959068506946
62078,0.245355423156,0.110705068786
62230,1.11359188266,0.355742428622
62384,0.199998922859,0.081166824682
64485,0.561251314769,0.681899374096
65749,0.119903789148,0.201155002924
65877,0.119192951418,0.125574185556
66325,0.11776105529,0.103996958143
66904,0.188649816312,0.227187691864
67480,0.964702117403,0.0736457552838
67981,0.166353265198,0.10644566087
68667,0.561250593766,0.664926499848
70816,0.122206262397,0.120772583617
71080,0.277799896304,0.954664407993
71438,0.129607312228,0.102160850654
72256,0.103969690022,0.111583963013
73433,0.141432513905,0.05183006392
75116,0.129449858085,0.0597274684755
75562,0.111149380634,0.0614406585285
75754,0.915572912715,0.458073404014
76305,0.121721835124,0.20526026217
77010,0.119554314122,0.0709034568411
77157,0.997710092474,0.744776492717
78095,0.481245278307,0.150434103085
78677,0.146458641398,0.142671512561
78702,0.555796384247,0.725004752387
78705,0.574307745597,0.755348851396
79428,0.115222615118,0.0965032518029
81665,0.200549609356,0.111787887616
82302,0.121434631206,0.121972479011
82401,0.129099207656,0.126550846579
83348,0.999646802033,0.0487507166449
83821,0.759130082343,0.0385936083028
84306,0.209599831279,0.972837704281
84758,0.994898237734,0.0267784852327
85125,0.115297697238,0.157423678344
85470,0.934401618405,0.150192076176
86759,0.527954328942,0.143742759053
87467,0.70841160566,0.105758186733
87498,0.169400941644,0.232640638905
88073,0.329800260698,0.984549212422
88511,0.49929519727,0.0132922963421
88980,0.129099779241,0.136924827888
89157,0.625918441463,0.751692422392
89298,0.145599423514,0.271938787242
89709,0.594107922338,0.751184602101
90399,0.119880659158,0.0906556712913
91337,0.499261718075,0.0868265171316
91988,1.49789934472,0.42619555276
92334,0.165459907157,0.107606187018
92566,0.59911606264,0.471621190301
92929,0.110776162687,0.177224634451
93362,0.691003016816,0.767037113002
94107,0.129101401804,0.128020021203
95147,0.101871087592,0.185253091856
95864,0.612288926287,0.787754273475
97053,0.250311449881,0.12616299508
98533,0.994925425481,0.0728572460154
99932,1.4960235571,0.0816246793813
101374,0.139939726227,0.250220015109
101890,0.160592898212,0.124590475567
102330,0.205356973931,0.183502059019
102823,2.85413381842,0.116462662199
103171,0.297799023594,0.980850196918
103572,0.582513348941,0.0411417145409
104523,0.122517077079,0.139080194269
104701,0.148721023381,0.060814568934
106429,0.107968838554,0.186226133975
106818,0.336599189388,0.964224901329
107451,0.163099358087,0.0668888952891
107901,1.00021487422,0.165868285003
111448,0.124658812105,0.0494730527371
111650,0.549410928808,0.112091718169
112629,0.133586428152,0.140154091803
112886,0.165594364922,0.145513706351
113028,0.195687527233,0.15903133065
113335,0.243109806207,0.0954336060601
114191,0.382235493357,0.0998023797821
115670,0.209485264679,0.251465878985
115937,0.133557445303,0.139314759459
116570,0.129100267956,0.148378742739
117016,0.301698893338,0.979799590258
117104,0.5267823922,0.696874138212
117184,1.46683183285,0.217519265677
117461,0.375596948705,0.985221918664
118422,0.16636213768,0.148499600766
118868,0.934256272163,0.292409373863
119882,0.249493345322,0.0804443146869
121182,0.223269988475,0.0457094827068
121883,0.13972627125,0.0697919285955
122235,0.106783513822,0.120881025283
122716,2.93110938363,0.0831232274411
123926,0.148250196925,0.967757967707
123927,0.382858231137,0.676257483357
124183,0.119516126017,0.128170652227
124188,0.185437674155,0.0515385633933
125095,0.997357930932,0.208087617738
125258,2.68656003752,0.0935183963574
125518,0.172867238853,0.107960077412
125762,0.130561267581,0.147419735537
126061,0.109911793699,0.186871787103
126970,0.382851713939,0.581276027244
127488,0.18588249416,0.250413451495
127773,0.100479587306,0.0750768443158
128405,0.605769419484,0.107537965481
129637,0.682782230104,0.832760316665
130625,0.644598990062,0.71751258314
131181,0.145599874345,0.243622452868
131368,0.507918403987,0.148164238992
131492,0.300194845558,0.196681482875
132278,0.570200719662,0.754000586248
133773,1.00022730103,0.77858306131
135357,1.00295849312,0.135117495423
135588,0.12909998662,0.173033000422
136352,0.15537726857,0.112855657028
136949,0.116552009211,0.0503773486827
137510,0.218435723224,0.115818437298
139016,0.621389084295,0.541793503081
140472,0.272500618136,0.0357564658504
141334,0.12369268616,0.214831497246
142099,0.997262315626,0.752833810574
143865,0.14013694267,0.169392917169
145107,0.252727931731,0.181276509517
145160,0.788278418313,0.115981478725
146187,0.778305822065,0.847442641415
147816,0.350499123686,0.970488817382
148204,0.498655718724,0.449610397753
150266,1.11360938943,0.480851168531
150344,2.63516045751,0.0800749479001
150765,0.10717140284,0.0791584118695
151356,0.129450568146,0.0667025070402
151458,0.369599418701,0.0469281427102
151694,0.408097825883,0.970275530333
151973,0.601673009212,0.743360916093
152425,0.111267289728,0.261923813631
152567,2.20985429308,0.365649232612
152618,0.114788425305,0.163540607304
152640,0.374826619551,0.103952961398
152682,0.209599627676,0.984623949211
152787,0.33241799689,0.154588681256
153089,0.372120142204,0.241094976616
154986,0.383233515427,0.69500211258
155110,0.162427570557,0.117572703754
155468,0.103250204997,0.170453967536
158731,0.250707987505,0.141888975192
159316,0.490897230901,0.293342432563
159491,0.835919843709,0.168932631372
160921,0.109946119349,0.195024216395
161411,0.106693092868,0.153205943574
161432,0.148250145494,0.966490884594
161877,0.3803010882,0.154207808054
162152,0.129101457782,0.185880964861
164805,0.626804429868,0.792572784907
165406,0.964817950203,0.0634293052232
166165,0.498645826802,0.157534593563
166195,0.129099440589,0.104152407796
166330,0.130257766521,0.131240759484
166956,0.104167238625,0.0710671145538
167123,0.162353332716,0.0633011864806
168146,0.183955462422,0.10588977599
168952,0.332417947624,0.170429391755
168957,0.17681985076,0.0389044167216
168989,2.01758398737,0.385264155842
169375,2.72253109428,0.139807154628
169967,0.561246225314,0.693144315096
170883,0.120067170191,0.137946504734
172461,0.599133722029,0.46067906792
174836,0.625957487269,0.159247775882
174980,0.378641332308,0.180003916171
175105,0.115651234533,0.124080398522
175824,0.136932250362,0.0883529957242
176246,0.592984048244,0.710115834111
176756,0.104630553644,0.112813578561
177697,0.34603447827,0.103723053175
179639,0.14630194955,0.155894236774
179685,0.186585789153,0.116838739383
180852,0.754503343125,0.203083337855
181598,2.21047157148,0.309020306412
182482,0.934491686224,0.0587516580828
183143,0.120198694086,0.0575893518223
183622,1.06955029435,0.150766068201
183985,0.225496686821,0.131531483282
184340,0.129450621991,0.0647681456402
185605,0.687244663181,0.282426418897
185839,0.110812773114,0.0415311168344
186115,0.68209417119,0.730490371399
186207,0.123094002072,0.0900879936572
186691,0.10707074839,0.125895135636
187120,0.561250678553,0.640061342253
187511,1.49339674703,0.178059639947
188157,0.157692625064,0.418145875847
188405,0.528718472217,0.115287776182
188801,0.239130406925,0.132538869177
188831,0.110057985344,0.275798345924
189532,1.49369499481,0.676397618126
190040,0.24999483597,0.0633942709407
191287,0.467968103683,0.0802798542491
191847,0.103347388892,0.141482300428
193961,0.125340187149,0.149076879072
194937,0.214007644463,0.133793183149
195026,0.304716224405,0.0963293266523
195331,0.213084294969,0.150240705727
196122,0.358398916032,0.972501351965
197299,9.54628506657,0.571063094124
197585,0.42857729281,0.369927764031
197595,0.201618193767,0.149924793045
198034,2.98396064079,0.0434311913384
198103,0.998616252279,0.16667562751
198133,0.209600041729,0.984792307792
198208,0.465205948848,0.678106927156
198690,0.336600226702,0.97106206436
199112,0.316127177261,0.125282797726
200148,0.11456283025,0.103182049308
200161,0.145600913447,0.183246006792
200479,0.173734485347,0.139640238281
200949,0.209599890452,0.987248961368
201890,1.00037239041,0.328625600578
202601,0.211192074539,0.177663648829
202654,0.545408159371,0.775850899008
204288,0.119953303302,0.107456878817
204575,0.167627779302,0.0556066725356
204628,0.215831150387,0.16923160811
205293,0.644593149587,0.679687950221
205459,0.931749112939,0.182894699045
205895,0.264629830787,0.049714572988
206766,0.148249682612,0.966337822577
206940,0.106390867754,0.105337343038
208357,0.999750091863,0.199485764652
210765,0.134720762978,0.132235662893
210912,0.673647105645,0.0724239671087
211677,0.201136202732,0.0397499443692
212084,0.997297466804,0.114547192438
212931,0.162427570557,0.0941253846642
213294,0.249486215581,0.11964354509
214548,0.147391991538,0.0997111654838
215085,1.07259460532,0.193376998393
216087,0.997223617827,0.18290098148
216970,0.165421253372,0.129803714172
218368,0.119896987044,0.298010079123
220000,0.199672699039,0.245225581868
220685,0.129098903276,0.134490473529
220702,0.21522182298,0.156141905717
222506,0.272672950361,0.106393870026
223791,0.136329216588,0.246558284098
223940,1.48765960064,0.346623150676
224103,1.07445955824,0.0777143646523
224205,0.994966209887,0.0391755703868
224527,0.673205624393,0.732244632403
225461,0.1213470274,0.178439643775
225494,0.131043628842,0.121040348452
226855,0.50104114133,0.0291169403008
227130,0.204225178845,0.135498218368
228011,0.333022882961,0.0286743468894
229781,0.209599731189,0.985205372985
230447,0.102593361312,0.153713291339
231062,1.20708668302,0.13457553051
231102,0.290944198088,0.0775747203956
233020,0.204196467658,0.166349417648
234724,9.55340451399,0.420797128023
235124,0.129451123823,0.0795067093274
235402,0.175918351533,0.184352187731
235952,1.52567637087,0.0941110013901
235970,0.273719966921,0.115792248519
236205,0.158299845711,0.111268301514
237982,0.131595084287,0.145243272268
238605,0.33130000153,0.977144950353
239364,0.222827470893,0.122847863487
239835,1.07232275766,0.055793449728
240399,0.382855644342,0.559952762063
241980,2.96344817005,0.102414827169
242132,0.313300253872,0.955228158153
242522,0.508611085576,0.11147966459
242834,0.165100081479,0.2312891015
243303,1.4586808969,0.0611566017335
243320,2.01754097821,0.622308612177
243726,0.10327708005,0.153062080725
244159,0.503107487557,0.685618081199
244952,0.93405456669,0.119257679873
245078,3.21365729036,0.107859160527
245887,0.508599089754,0.461968892501
246012,0.196763721199,0.179899676972
246195,5.43081412794,0.249917685023
247738,0.123843605059,0.0778937457466
247906,0.145597486647,0.193250920412
249983,2.98385874315,0.105680406105
250871,0.931797873725,0.192517079106
252924,0.146302537453,0.15621634543
253015,0.432164027823,0.0712824259864
254469,0.203695582892,0.108402135612
254842,0.115694504164,0.0127237388789
255891,0.110529067584,0.0514010076109
256899,0.385169971946,0.0960823146814
257059,0.633312189231,0.747372650393
257550,1.07258652602,0.121430824907
258888,0.108805129255,0.109013839659
259561,0.26229990527,0.982960412235
260709,0.461085210994,0.0491112856075
262305,0.231155862152,0.134615500075
263348,0.997099919012,0.127250707501
263821,0.738306096308,0.838677212635
264234,0.166231670893,0.0829155115928
264580,0.136372500504,0.118191662632
265034,1.00005638971,0.130500336154
265676,0.122474219478,0.111653693779
266651,0.107456545732,0.167319343714
266677,0.145600221939,0.222226312572
266702,2.78174238972,0.180111929912
268132,0.115651020234,0.222923233859
268977,0.993989720542,0.697380800692
269068,0.115651020234,0.13169186448
269366,0.270995412711,0.113813558409
269454,0.130865722172,0.0952560977807
270085,0.135555093811,0.230324579926
271893,0.16653362059,0.144707534042
272197,0.382853966848,0.585317688651
272367,0.12360072576,0.29280103075
272586,1.46181252526,0.0731589242966
272628,0.835924749306,0.191939465356
273320,0.382857321851,0.560432046904
273339,0.146299353033,0.118361107218
273604,0.413373329936,0.0483565973789
274599,1.000333452,0.130278367478
274938,0.404999166029,0.963431722428
275418,0.144806660471,0.0733789223903
276677,0.934025984336,0.042178433109
277648,0.12910190933,0.133993289957
278480,1.00022730103,0.837710548248
279617,0.151945249206,0.211345828325
280334,0.493629766358,0.171411265671
280814,0.129099521817,0.140242549259
280825,0.308400121582,0.973196560361
280954,0.608014980668,0.0421808048793
281056,0.195453870212,0.160521784555
281273,0.721651417027,0.834473177211
281669,0.20959942065,0.98587021504
281787,0.120906682448,0.117579791931
281823,0.495794574186,0.718418992485
282647,0.103777849856,0.133839741188
282659,0.130636965601,0.0813759193494
284373,0.994482437337,0.116114814294
284655,0.139925193002,0.115607150091
284751,0.550876209568,0.0927576122518
284802,0.498631862405,0.262974692701
285577,0.461435615185,0.130738336237
285644,0.397698639478,0.982669429384
286720,0.612494813434,0.695969041904
288035,1.06949943461,0.127718089425
288128,0.12945021279,0.077495751242
288194,1.00031039836,0.778940336287
288967,0.148249682612,0.962186973773
289591,0.169223639998,0.188053870013
289657,0.997032823554,0.289867644175
289752,0.249640746037,0.194495095147
290589,0.249685401617,0.111149759105
290797,1.11062319251,0.10817660016
290954,2.21019718296,0.245189785593
292729,0.237437013922,0.123374397867
292798,0.100025916795,0.136535455149
293730,0.107029648371,0.0318902928085
293898,0.149797249611,0.111484879538
294059,0.599802443836,0.757958652581
294235,0.145601310768,0.196783729817
294782,0.183960884448,0.0842326450343
296285,0.125421701961,0.15445335666
296570,0.387901731283,0.972298149353
297005,1.46176247352,0.0291168516397
298019,0.256125789796,0.108418177971
299108,1.06954494047,0.184555923665
300189,0.340099562065,0.978648060133
300684,0.145600168477,0.239434327502
302077,0.107829280322,0.0571607475326
302142,0.146301173265,0.0868631572057
302849,0.994850558548,0.0392282853261
304076,0.346409472354,0.0432020059116
304623,0.231519573545,0.0993041532206
304846,0.130716900762,0.0899216144378
305496,0.103348269708,0.129417810049
305673,1.376385722,0.100168895613
305958,0.997380699451,0.1076245188
306448,0.111111529698,0.0925252766477
307751,0.612297150054,0.824550170796
308282,1.1136349365,0.468184284622
310143,0.171450900385,0.185555475
310942,0.350900163564,0.979794681504
312681,0.382855875653,0.588435818408
312787,0.107866147351,0.188289852533
312964,0.997180305848,0.325730993181
313359,0.994823479092,0.128962380922
313542,0.111296181999,0.188310524679
313565,0.624388397951,0.767651993527
314321,0.291942132772,0.102212017634
315560,1.00008157085,0.219384836799
315765,0.110936994698,0.160531845501
316154,0.372120466557,0.262086938151
316619,0.145602304078,0.181058563315
316866,1.54820554715,0.136527353495
318155,0.145596597116,0.248962111008
318410,0.186786238994,0.100507148366
319255,1.09411012993,0.08236472217
319467,0.997100718892,0.312386000307
319727,0.168501649964,0.17904738191
320622,0.561252115799,0.80611071223
321283,0.129098864238,0.151669993726
323163,0.10706684326,0.200636132748
323417,1.4978940942,0.220929933929
325372,0.29805399451,0.108317288561
325892,0.99717093416,0.0822823133906
325974,2.2102314778,0.327114979229
326167,0.124650197516,0.229478231803
326272,0.456010120309,0.744111375345
326600,0.265418805346,0.124339246418
326938,0.119906988424,0.10794154492
328531,0.103568309962,0.106177360509
329394,0.330661233382,0.061179506751
329568,0.931690200465,0.242860991632
329826,0.107070636745,0.28444372099
329854,0.146301361651,0.159952239523
330300,1.00007841612,0.104072264051
330311,0.382842895756,0.654470975004
330517,1.38498352116,0.250870055954
330663,0.150253964167,0.233282497088
331154,0.29779902707,0.976067550779
331174,0.667399732861,0.431287309897
331321,0.19042627835,0.0821945065484
331371,0.119984536174,0.165999569902
331996,3.80904107301,0.081925848368
332245,0.721650198338,0.731046110632
332684,0.995966473377,0.531265540826
334262,0.481786768559,0.142018895681
334333,0.110498629189,0.075626306947
337743,1.92707180658,0.117429048852
338999,0.594559126879,0.152917753142
340434,3.11559841108,0.0897855494955
341032,0.172851062333,0.134926316636
341487,0.99441069701,0.327359645448
341769,0.176709032686,0.0971640106658
342819,0.145601211437,0.263714013493
1153371,5.90879151541,0.303354440907
1215304,3.82503139582,0.353791778561
1288208,7.61395119758,0.335037719242
1415987,5.84376279168,0.827225864232
1497514,4.71330376995,0.263121766902
1516088,4.63527144996,0.219714850525
1597464,9.95336645742,0.238560763584
1854631,4.0257286089,0.156907902457
1904697,5.4033347303,0.742741665821
1919887,5.09092682134,0.0799517148594
1952799,6.35045894789,0.34246464848
2041005,3.28342796222,0.227912552431
2106069,3.10054644629,0.251111583574
2110685,6.59370580896,0.115610877152
2278738,3.13377529669,0.239660026417
2298767,9.55430683483,0.138183976469
2317409,9.81733682495,0.24377053717
2352593,3.21929852259,0.403426665158
2580406,8.70769576386,0.705609518201
2631268,2.53057010714,0.201371468111
2698409,7.18253763766,0.309898151812
2776284,4.60139835198,0.0515580422866
2902700,2.27605332621,0.452025228436
2939083,6.11663630295,0.77617894482
2960700,4.06212115969,0.215677157365
2994449,8.82115213409,0.234710250965
3038674,8.34224827717,0.129340821012
3100669,3.28922265986,0.152430817636
3199544,6.54768718324,0.445254613255
3311525,5.59062152001,0.537180783796
3366417,5.73242146784,0.229677425156
3412167,3.27533106413,0.323682530052
3419558,5.56173070502,0.254932034671
3433294,6.87620473769,0.19702374792
3460976,3.96669728452,0.314532932973
3478374,6.5357933773,0.355263719654
3625643,8.52339604504,0.409863684507
3810368,9.50904830924,0.599526507826
3829378,4.56544844412,0.314195730638
3909174,4.67987280164,0.611163776014
3943958,3.09709748949,0.398189895492
4037062,5.48346096659,0.694148894502
4051758,3.26393441353,0.257178143975
4092696,5.29181994946,0.507879240028
4175952,3.10071492517,0.397079740199
4364990,3.32684422963,0.399232762089
4397116,6.69278158518,0.155112018246
4413277,3.2339013623,0.272199286193
4416529,7.0240925041,0.386191160641
4534339,3.08803382782,0.281579811102
4545655,9.72143114104,0.0821016662813
4548783,4.56220237689,0.168576553769
4567028,3.18943291601,0.318216961335
4797347,6.53328019654,0.42182370121
4798690,3.94493227612,0.560776249666
4814572,6.83825444339,0.162755856046
4855013,3.12949922886,0.563069413439
4999074,3.56512069724,0.24473004222
5072263,9.34126167118,0.323646544901
5095468,3.93105157884,0.284425981475
5265524,9.32070299915,0.439680743143
5343694,2.99951435779,0.300757108471
5345351,5.70963515269,0.148485431766
5487304,2.69308637378,0.395062908223
5506098,3.07449785481,0.100944590615
5562789,6.45823722706,0.226167836171
5823700,6.31809527239,0.43710336768
5849046,6.51905969803,0.126052223414
5855578,3.11283576219,0.499020961556
5888692,8.02938592531,0.336054836383
5907921,5.86106916339,0.470422715762
5936751,7.10730300257,0.295893757353
5947089,3.61086548274,0.300120628789
6103303,7.83997206853,0.217452349677
6125178,4.26353983921,0.174114747524
6180348,8.21851966624,0.415550317623
6231563,7.32266879642,0.0903547335502
6273384,4.11641654326,0.489106060738
6307613,4.96216231166,0.241454164962
6360352,4.9438806907,0.325700342002
6466200,4.08257024437,0.285082928063
6802807,4.22795549335,0.533050603319
6822542,2.73879928679,0.289222598615
6957058,4.45610752334,0.260223554806
7019508,4.75239568616,0.42307477017
7186711,5.02376244512,0.386123185117
7186964,5.9958878182,0.468411818038
7300190,4.36322389307,0.242576393882
7310089,3.47111701902,0.557296180482
7312772,6.34292270174,0.257699375628
7364868,2.99525195915,0.460158731134
7381638,3.97661735565,0.30911661547
7464048,5.01054039529,0.265629433187
7483838,6.92135493991,0.328563336569
7512735,5.12694685411,0.322510742324
7512775,5.32576587629,0.294478272495
7550910,3.24944518548,0.199228041819
7560475,4.4361016946,0.163556989948
7627056,3.91453036443,0.992964295245
7689256,3.98890396946,0.614772098704
7711285,3.02050117848,0.385041532317
7785536,4.12107308165,0.420065020617
7805020,3.02463399056,0.391153849473
7911816,9.59726437309,0.324100069098
7930361,3.82989958084,0.209882444538
8056979,3.95926805262,0.305402714021
8146628,5.33467785996,0.436156839083
8198259,4.61404128039,0.378866025205
8383041,4.31585291845,0.214843597256
8427624,5.48207086325,0.305988721886
8476473,3.60928272397,0.412405966701
8561462,4.86607800712,0.539085357549
8577245,9.08984364426,0.0693819219527
8602702,5.40993385623,0.199324224809
8727043,4.09993128042,0.379302804198
8769352,2.77553173458,0.330184570824
8803729,6.45341315561,425.286043148
8843338,3.58403466953,0.0775482185901
9183851,6.87264186979,0.386839422087
9210589,5.76420695659,0.131122124059
9240224,3.75698737156,0.729386651653
9263357,3.75064532131,0.651367326153
9316740,6.95795382569,0.553458366994
9337823,3.22424534943,0.239550997422
9467509,9.90352056029,0.320578274282
9679645,5.71729343756,0.633327466214
9683805,4.5310431332,0.255981933617
9730644,8.33462921753,0.154704799221
9815437,3.73620691661,0.194867884356
9839433,4.26259869444,0.255227115689
9858227,4.29603526527,0.106221275409
9873656,3.33812646455,0.296807869707
9908199,5.16840820188,0.184722356711
10120851,6.4173223247,0.230802610499
10236042,3.67947265095,0.112728414552
10249320,9.94505859069,0.344530287148
10343540,4.04207077466,0.292408353524
10366036,4.34107187694,0.319076465064
10401079,7.34010252325,0.391850274545
10421774,6.59484830427,0.324574904362
10509087,5.15547876192,0.0698574193552
10537177,3.23753679798,0.374211508714
10803573,5.15580298589,0.251393243602
10819374,6.76178853396,0.302908787396
10934602,4.00053029672,0.0982366883281
10960141,5.20462584358,0.225431271662
11087186,3.02066875407,0.378285986837
11160105,6.435030807,0.22048550848
11218868,3.88723398645,0.335609406809
11284955,5.11808850249,0.192339134477
11535014,9.97735790281,0.426393922467
11697012,5.40339378694,0.625938609505
11840166,3.77935848835,0.299758597973
11912866,9.8934384161,0.345347428767
11914968,5.81438929383,0.0887843674812
11917143,4.51981373558,0.218638277387
11943258,3.71500499567,0.427591328915
11981863,6.42138954431,0.36642519884
12022536,7.61367664404,0.247181598487
12147053,3.78123438389,0.203318658968
12159099,3.64920108874,0.323830490117
12185393,7.79394656539,0.269198952931
12483253,5.43215058797,0.260676308407
12613808,6.1529733397,0.191093731657
12638340,3.72031951906,0.0913173641074
12666732,3.1647659901,0.339317475502
12694304,4.22731791593,0.287175540639
12815824,3.11107706842,0.312489385143
12830725,3.59100979611,0.349272819701
12835850,6.19473199479,0.0769749118566
12995182,9.07894151103,0.132889134528
13043842,5.9881770935,0.11851233424
13243840,4.64253856017,0.287837526561
13288764,6.44388297641,0.360394827874
13457941,3.96007945121,0.467191743902
13461510,3.46879985149,0.150430733128
13470537,5.19124427011,0.323039333027
13595580,4.2583056536,0.255710724923
13619009,4.72839838942,0.308932008801
13665079,4.27747121295,0.240794823538
13719769,5.34381596875,0.312815672891
13850906,5.61216887027,0.217417739964
13895118,3.41690257509,0.382514412024
13981035,8.75528178407,0.233076891391
14034195,3.92673551222,0.40040107884
14193352,9.83293605226,0.0254575930797
14219599,3.42304766961,0.244475109437
14379202,3.08959867794,0.243907781822
14404309,3.41299641813,0.374392619841
14624104,3.81187772346,0.376677516858
14650534,6.06089937575,0.674508169066
14691393,7.42570603156,0.335597769351
14739524,3.3503776989,0.251680196204
14855523,8.47041712435,0.0760701753334
14958598,8.50717513754,0.250596026038
14962316,6.95636018846,0.300437759371
14979611,6.03381498335,0.0708955108045
15072535,6.29326326582,0.400683217613
15394758,4.12610338172,0.215909475135
15444354,4.71375541986,0.212094776135
15541983,7.45801563123,0.415585327491
15603210,3.91450522752,0.980258342429
15727305,4.99916092744,0.225427559257
15751675,4.23193681205,0.571209011792
15795242,6.62096252876,0.361622109128
15797803,5.38227861071,0.098451007334
15858721,3.69333779463,0.547817493445
15980885,5.16313194775,0.388543031296
16081303,3.06720902488,0.227163335071
16303031,4.6812245748,0.394488112596
16390872,8.70888381647,0.763744317777
16427062,8.43003197986,0.281684995584
16464556,7.01206165201,0.267977197263
16477535,3.91469949666,0.983343166763
16504681,9.07074934056,0.351868994974
16576079,4.01449795306,0.22553698117
16651214,7.77888006146,0.584422060253
16763588,3.40716565253,0.296977697302
16907701,5.38046872653,0.462813503078
17010401,4.93134877419,0.393831662459
17011351,5.62170015915,0.358217489861
17071074,7.46367152413,0.0540083896941
17120627,4.47449551096,0.276196695997
17189292,4.54983629752,0.509115732949
17256338,5.72863476136,0.496005035332
17357163,5.13208284915,0.332741736864
17369404,5.92323906354,0.759483125655
17397053,3.64406268293,0.363865160979
17499149,4.4535468157,0.428645105666
17537874,9.37204577622,0.403082094068
17568125,3.79888459945,0.35056489154
17596103,2.21029048698,0.381014098516
17600115,8.11265916856,0.17031684264
17604953,5.36421495245,0.450487232965
17787345,3.51794799174,0.720244646001
17920072,4.73050550276,0.306551119358
17934513,3.85239564473,0.200262147925
17961961,7.49712804885,0.376909158224
17991828,6.97577940529,0.429226718111
18211253,4.98031508308,0.349204906149
18217408,4.66458192476,0.250796185442
18269097,4.35985389088,0.206167993648
18396245,5.06442292885,0.143444186748
18396718,6.18142342941,0.198143288835
18435121,7.14652837265,0.269517622223
18471718,3.63531933841,0.114424475608
18526162,3.35791366363,0.346512068316
18568946,9.76470441405,0.344720213106
18648923,5.50450614513,0.17032756272
18749173,7.53077625882,0.21195557486
18805673,6.922318033,0.41291613904
18855490,5.54798357045,0.213665817733
19065476,7.33576879085,0.132290376333
19397910,6.05431561253,0.363251787542
19582731,9.61728741448,0.342995550188
19665529,3.38500811585,0.353733992021
19848494,4.0846990626,0.164908240747
19887645,4.77982403745,0.40604701721
20051340,3.05399193131,0.460757244103
20099667,5.7212715251,0.682918681707
